19.0
29.0
26.0
12.0
7.0
17.0
5.0
6.0
11.0
15.0
27.0
3.0
16.0
28.0
23.0
9.0
25.0
13.0
14.0
21.0
22.0
10.0
30.0
2.0
18.0
24.0
8.0
4.0
20.0
19.0
29.0
26.0
12.0
7.0
17.0
5.0
6.0
27.0
15.0
11.0
28.0
16.0
1.0
3.0
20.0
23.0
24.0
30.0
8.0
13.0
21.0
25.0
9.0
22.0
14.0
10.0
4.0
18.0
19.0
29.0
26.0
12.0
15.0
7.0
1.0
5.0
20.0
27.0
23.0
24.0
17.0
11.0
21.0
28.0
8.0
30.0
13.0
16.0
6.0
4.0
9.0
10.0
22.0
2.0
18.0
14.0
25.0
19.0
29.0
26.0
12.0
7.0
5.0
17.0
6.0
11.0
15.0
27.0
16.0
3.0
23.0
28.0
1.0
21.0
9.0
30.0
25.0
8.0
20.0
22.0
13.0
24.0
14.0
10.0
2.0
18.0
19.0
29.0
15.0
26.0
1.0
8.0
7.0
11.0
27.0
12.0
22.0
17.0
23.0
30.0
28.0
10.0
16.0
20.0
6.0
13.0
4.0
18.0
3.0
24.0
9.0
21.0
14.0
2.0
25.0
20.0
1.0
24.0
23.0
13.0
30.0
5.0
28.0
8.0
21.0
4.0
11.0
2.0
19.0
15.0
29.0
18.0
22.0
10.0
12.0
3.0
9.0
27.0
16.0
14.0
17.0
26.0
7.0
25.0
1.0
20.0
19.0
24.0
8.0
30.0
4.0
13.0
28.0
29.0
5.0
23.0
15.0
18.0
2.0
3.0
21.0
22.0
10.0
14.0
25.0
11.0
12.0
9.0
16.0
17.0
26.0
27.0
6.0
19.0
29.0
26.0
12.0
7.0
5.0
17.0
6.0
15.0
11.0
27.0
3.0
16.0
21.0
28.0
23.0
13.0
24.0
1.0
25.0
9.0
14.0
20.0
30.0
22.0
4.0
2.0
10.0
18.0
19.0
29.0
5.0
12.0
26.0
15.0
1.0
24.0
28.0
17.0
6.0
3.0
20.0
7.0
30.0
23.0
11.0
8.0
16.0
21.0
13.0
4.0
27.0
25.0
18.0
10.0
14.0
2.0
22.0
19.0
29.0
12.0
26.0
5.0
7.0
17.0
11.0
6.0
20.0
23.0
28.0
27.0
1.0
3.0
15.0
24.0
16.0
21.0
13.0
30.0
9.0
8.0
25.0
22.0
4.0
2.0
14.0
18.0
19.0
29.0
5.0
1.0
24.0
28.0
20.0
15.0
30.0
6.0
4.0
8.0
18.0
25.0
3.0
10.0
13.0
14.0
16.0
17.0
12.0
26.0
22.0
2.0
27.0
23.0
7.0
21.0
9.0
1.0
20.0
8.0
30.0
24.0
4.0
13.0
2.0
15.0
18.0
3.0
19.0
22.0
23.0
21.0
10.0
28.0
5.0
14.0
29.0
25.0
9.0
16.0
27.0
11.0
26.0
6.0
17.0
7.0
19.0
29.0
26.0
12.0
7.0
6.0
17.0
5.0
15.0
27.0
11.0
28.0
3.0
16.0
1.0
20.0
8.0
24.0
25.0
23.0
22.0
30.0
9.0
14.0
10.0
21.0
18.0
4.0
2.0
19.0
29.0
12.0
26.0
5.0
11.0
7.0
23.0
17.0
20.0
1.0
28.0
15.0
24.0
27.0
16.0
6.0
21.0
13.0
3.0
8.0
30.0
9.0
25.0
4.0
22.0
2.0
10.0
18.0
19.0
29.0
5.0
12.0
26.0
7.0
1.0
3.0
20.0
28.0
13.0
23.0
11.0
17.0
8.0
24.0
30.0
6.0
27.0
9.0
22.0
4.0
16.0
2.0
21.0
18.0
14.0
10.0
25.0
19.0
29.0
5.0
20.0
1.0
24.0
28.0
23.0
11.0
12.0
15.0
30.0
13.0
21.0
8.0
3.0
26.0
4.0
27.0
22.0
2.0
25.0
18.0
17.0
7.0
6.0
14.0
10.0
9.0
20.0
1.0
24.0
30.0
8.0
23.0
5.0
13.0
4.0
18.0
2.0
28.0
19.0
15.0
21.0
29.0
10.0
3.0
11.0
14.0
22.0
9.0
12.0
25.0
27.0
16.0
7.0
26.0
6.0
19.0
29.0
26.0
12.0
7.0
5.0
17.0
11.0
6.0
27.0
15.0
23.0
28.0
16.0
1.0
3.0
24.0
21.0
20.0
9.0
13.0
30.0
8.0
25.0
22.0
14.0
10.0
4.0
2.0
1.0
20.0
13.0
8.0
30.0
2.0
22.0
21.0
5.0
9.0
10.0
4.0
23.0
24.0
18.0
3.0
11.0
27.0
15.0
16.0
28.0
7.0
14.0
12.0
26.0
17.0
6.0
29.0
25.0
19.0
29.0
26.0
