cust1,cust2,dc_cost,dc_op_cost,cust1_cost,cust1_op_cost,cust1_no_der_op_cost,cust2_cost,cust2_op_cost,cust2_no_der_op_cost,dissimilarity,simulation_days,PV1_peak,PV1_cost,PV2_peak,PV2_cost,Battery1_capacity,Battery1_cost,Battery2_capacity,Battery2_cost
0,1,29172,177.96,14652,155.49,172.24,14528,31.031,50.125,0,21,4,5697,4,5697,9,8800,9,8800
0,2,29175,180.74,14652,155.49,172.24,14533,35.704,62.189,0,21,4,5697,4,5697,9,8800,9,8800
0,3,29178,184.48,14652,155.49,172.24,14534,37.193,55.338,0,21,4,5697,4,5697,9,8800,9,8800
0,4,29152,157.6,14652,155.49,172.24,14506,9.0056,19.758,0,21,4,5697,4,5697,9,8800,9,8800
0,5,29160,166.37,14652,155.49,172.24,14519,22.32,45.227,0,21,4,5697,4,5697,9,8800,9,8800
0,6,29256,261.82,14652,155.49,172.24,14605,108.49,122.54,0,21,4,5697,4,5697,9,8800,9,8800
0,7,29291,296.61,14652,155.49,172.24,14643,146.39,171.87,0,21,4,5697,4,5697,9,8800,9,8800
0,8,29170,176.24,14652,155.49,172.24,14529,32.158,47.792,0,21,4,5697,4,5697,9,8800,9,8800
0,9,29152,158.33,14652,155.49,172.24,14510,13.213,54.681,0,21,4,5697,4,5697,9,8800,9,8800
0,10,29188,194.18,14652,155.49,172.24,14540,42.658,52.039,0,21,4,5697,4,5697,9,8800,9,8800
0,11,29271,277.39,14652,155.49,172.24,14621,123.92,134.5,0,21,4,5697,4,5697,9,8800,9,8800
0,12,29166,172.49,14652,155.49,172.24,14528,31.036,60.676,0,21,4,5697,4,5697,9,8800,9,8800
0,13,29199,204.96,14652,155.49,172.24,14556,58.843,77.944,0,21,4,5697,4,5697,9,8800,9,8800
0,14,29160,165.88,14652,155.49,172.24,14520,22.553,43.86,0,21,4,5697,4,5697,9,8800,9,8800
0,15,29216,221.81,14652,155.49,172.24,14568,70.892,83.34,0,21,4,5697,4,5697,9,8800,9,8800
0,16,29204,209.79,14652,155.49,172.24,14559,61.873,88.599,0,21,4,5697,4,5697,9,8800,9,8800
0,17,29222,227.94,14652,155.49,172.24,14576,78.565,97.114,0,21,4,5697,4,5697,9,8800,9,8800
0,18,29244,249.86,14652,155.49,172.24,14598,100.71,127.68,0,21,4,5697,4,5697,9,8800,9,8800
0,19,29157,162.52,14652,155.49,172.24,14510,13.051,26.278,0,21,4,5697,4,5697,9,8800,9,8800
0,20,29193,198.99,14652,155.49,172.24,14546,49.018,73.548,0,21,4,5697,4,5697,9,8800,9,8800
0,21,29143,149.43,14652,155.49,172.24,14507,10.28,43.145,0,21,4,5697,4,5697,9,8800,9,8800
0,22,29153,159.09,14652,155.49,172.24,14514,17.258,42.025,0,21,4,5697,4,5697,9,8800,9,8800
0,23,29184,189.84,14652,155.49,172.24,14537,40.476,65.022,0,21,4,5697,4,5697,9,8800,9,8800
0,24,29157,162.96,14652,155.49,172.24,14523,25.617,58.381,0,21,4,5697,4,5697,9,8800,9,8800
0,25,29141,147.37,14652,155.49,172.24,14496,-0.93097,11.398,0,21,4,5697,4,5697,9,8800,9,8800
0,26,29180,186.49,14652,155.49,172.24,14531,33.601,39.194,0,21,4,5697,4,5697,9,8800,9,8800
0,27,29272,277.59,14652,155.49,172.24,14626,129.18,157.41,0,21,4,5697,4,5697,9,8800,9,8800
0,28,29255,261.43,14652,155.49,172.24,14610,112.97,139.19,0,21,4,5697,4,5697,9,8800,9,8800
0,29,29161,166.59,14652,155.49,172.24,14516,18.791,36.044,0,21,4,5697,4,5697,9,8800,9,8800
0,30,29160,166.09,14652,155.49,172.24,14518,21.363,38.517,0,21,4,5697,4,5697,9,8800,9,8800
0,31,29160,166.04,14652,155.49,172.24,14519,21.805,58.206,0,21,4,5697,4,5697,9,8800,9,8800
1,2,29046,51.798,14523,26.198,50.125,14533,35.704,62.189,0,21,4,5697,4,5697,9,8800,9,8800
1,3,29050,55.503,14523,26.198,50.125,14534,37.193,55.338,0,21,4,5697,4,5697,9,8800,9,8800
1,4,29023,28.686,14523,26.198,50.125,14506,9.0056,19.758,0,21,4,5697,4,5697,9,8800,9,8800
1,5,29033,38.789,14523,26.198,50.125,14519,22.32,45.227,0,21,4,5697,4,5697,9,8800,9,8800
1,6,29123,128.72,14523,26.198,50.125,14605,108.49,122.54,0,21,4,5697,4,5697,9,8800,9,8800
1,7,29158,164.27,14523,26.198,50.125,14643,146.39,171.87,0,21,4,5697,4,5697,9,8800,9,8800
1,8,29043,49.344,14523,26.198,50.125,14529,32.158,47.792,0,21,4,5697,4,5697,9,8800,9,8800
1,9,29024,29.905,14523,26.198,50.125,14510,13.213,54.681,0,21,4,5697,4,5697,9,8800,9,8800
1,10,29057,62.8,14523,26.198,50.125,14540,42.658,52.039,0,21,4,5697,4,5697,9,8800,9,8800
1,11,29138,144.3,14523,26.198,50.125,14621,123.92,134.5,0,21,4,5697,4,5697,9,8800,9,8800
1,12,29040,45.866,14523,26.198,50.125,14528,31.036,60.676,0,21,4,5697,4,5697,9,8800,9,8800
1,13,29068,73.939,14523,26.198,50.125,14556,58.843,77.944,0,21,4,5697,4,5697,9,8800,9,8800
1,14,29031,37.308,14523,26.198,50.125,14520,22.553,43.86,0,21,4,5697,4,5697,9,8800,9,8800
1,15,29083,89.291,14523,26.198,50.125,14568,70.892,83.34,0,21,4,5697,4,5697,9,8800,9,8800
1,16,29074,80.182,14523,26.198,50.125,14559,61.873,88.599,0,21,4,5697,4,5697,9,8800,9,8800
1,17,29091,96.507,14523,26.198,50.125,14576,78.565,97.114,0,21,4,5697,4,5697,9,8800,9,8800
1,18,29112,118,14523,26.198,50.125,14598,100.71,127.68,0,21,4,5697,4,5697,9,8800,9,8800
1,19,29027,32.824,14523,26.198,50.125,14510,13.051,26.278,0,21,4,5697,4,5697,9,8800,9,8800
1,20,29062,67.576,14523,26.198,50.125,14546,49.018,73.548,0,21,4,5697,4,5697,9,8800,9,8800
1,21,29019,24.866,14523,26.198,50.125,14507,10.28,43.145,0,21,4,5697,4,5697,9,8800,9,8800
1,22,29027,33.043,14523,26.198,50.125,14514,17.258,42.025,0,21,4,5697,4,5697,9,8800,9,8800
1,23,29053,59.062,14523,26.198,50.125,14537,40.476,65.022,0,21,4,5697,4,5697,9,8800,9,8800
1,24,29032,38.132,14523,26.198,50.125,14523,25.617,58.381,0,21,4,5697,4,5697,9,8800,9,8800
1,25,29014,20.429,14523,26.198,50.125,14496,-0.93097,11.398,0,21,4,5697,4,5697,9,8800,9,8800
1,26,29048,54.218,14523,26.198,50.125,14531,33.601,39.194,0,21,4,5697,4,5697,9,8800,9,8800
1,27,29140,146.01,14523,26.198,50.125,14626,129.18,157.41,0,21,4,5697,4,5697,9,8800,9,8800
1,28,29124,129.6,14523,26.198,50.125,14610,112.97,139.19,0,21,4,5697,4,5697,9,8800,9,8800
1,29,29032,37.554,14523,26.198,50.125,14516,18.791,36.044,0,21,4,5697,4,5697,9,8800,9,8800
1,30,29031,37.053,14523,26.198,50.125,14518,21.363,38.517,0,21,4,5697,4,5697,9,8800,9,8800
1,31,29031,37.048,14523,26.198,50.125,14519,21.805,58.206,0,21,4,5697,4,5697,9,8800,9,8800
2,3,29054,59.921,14526,28.657,62.189,14534,37.193,55.338,0,21,4,5697,4,5697,9,8800,9,8800
2,4,29025,31.386,14526,28.657,62.189,14506,9.0056,19.758,0,21,4,5697,4,5697,9,8800,9,8800
2,5,29037,43.013,14526,28.657,62.189,14519,22.32,45.227,0,21,4,5697,4,5697,9,8800,9,8800
2,6,29125,131.34,14526,28.657,62.189,14605,108.49,122.54,0,21,4,5697,4,5697,9,8800,9,8800
2,7,29162,167.75,14526,28.657,62.189,14643,146.39,171.87,0,21,4,5697,4,5697,9,8800,9,8800
2,8,29045,51.484,14526,28.657,62.189,14529,32.158,47.792,0,21,4,5697,4,5697,9,8800,9,8800
2,9,29028,34.051,14526,28.657,62.189,14510,13.213,54.681,0,21,4,5697,4,5697,9,8800,9,8800
2,10,29059,64.63,14526,28.657,62.189,14540,42.658,52.039,0,21,4,5697,4,5697,9,8800,9,8800
2,11,29141,146.75,14526,28.657,62.189,14621,123.92,134.5,0,21,4,5697,4,5697,9,8800,9,8800
2,12,29045,51.439,14526,28.657,62.189,14528,31.036,60.676,0,21,4,5697,4,5697,9,8800,9,8800
2,13,29073,79.115,14526,28.657,62.189,14556,58.843,77.944,0,21,4,5697,4,5697,9,8800,9,8800
2,14,29036,42.315,14526,28.657,62.189,14520,22.553,43.86,0,21,4,5697,4,5697,9,8800,9,8800
2,15,29087,92.575,14526,28.657,62.189,14568,70.892,83.34,0,21,4,5697,4,5697,9,8800,9,8800
2,16,29077,82.808,14526,28.657,62.189,14559,61.873,88.599,0,21,4,5697,4,5697,9,8800,9,8800
2,17,29094,99.586,14526,28.657,62.189,14576,78.565,97.114,0,21,4,5697,4,5697,9,8800,9,8800
2,18,29116,121.95,14526,28.657,62.189,14598,100.71,127.68,0,21,4,5697,4,5697,9,8800,9,8800
2,19,29030,35.856,14526,28.657,62.189,14510,13.051,26.278,0,21,4,5697,4,5697,9,8800,9,8800
2,20,29066,71.838,14526,28.657,62.189,14546,49.018,73.548,0,21,4,5697,4,5697,9,8800,9,8800
2,21,29023,29.291,14526,28.657,62.189,14507,10.28,43.145,0,21,4,5697,4,5697,9,8800,9,8800
2,22,29031,37.419,14526,28.657,62.189,14514,17.258,42.025,0,21,4,5697,4,5697,9,8800,9,8800
2,23,29057,63.049,14526,28.657,62.189,14537,40.476,65.022,0,21,4,5697,4,5697,9,8800,9,8800
2,24,29038,44.47,14526,28.657,62.189,14523,25.617,58.381,0,21,4,5697,4,5697,9,8800,9,8800
2,25,29016,21.571,14526,28.657,62.189,14496,-0.93097,11.398,0,21,4,5697,4,5697,9,8800,9,8800
2,26,29051,57.435,14526,28.657,62.189,14531,33.601,39.194,0,21,4,5697,4,5697,9,8800,9,8800
2,27,29144,149.78,14526,28.657,62.189,14626,129.18,157.41,0,21,4,5697,4,5697,9,8800,9,8800
2,28,29128,133.95,14526,28.657,62.189,14610,112.97,139.19,0,21,4,5697,4,5697,9,8800,9,8800
2,29,29035,40.556,14526,28.657,62.189,14516,18.791,36.044,0,21,4,5697,4,5697,9,8800,9,8800
2,30,29035,41.408,14526,28.657,62.189,14518,21.363,38.517,0,21,4,5697,4,5697,9,8800,9,8800
2,31,29036,41.624,14526,28.657,62.189,14519,21.805,58.206,0,21,4,5697,4,5697,9,8800,9,8800
3,4,29029,35.348,14529,32.318,55.338,14506,9.0056,19.758,0,21,4,5697,4,5697,9,8800,9,8800
3,5,29040,46.007,14529,32.318,55.338,14519,22.32,45.227,0,21,4,5697,4,5697,9,8800,9,8800
3,6,29129,135.44,14529,32.318,55.338,14605,108.49,122.54,0,21,4,5697,4,5697,9,8800,9,8800
3,7,29165,170.94,14529,32.318,55.338,14643,146.39,171.87,0,21,4,5697,4,5697,9,8800,9,8800
3,8,29049,55.006,14529,32.318,55.338,14529,32.158,47.792,0,21,4,5697,4,5697,9,8800,9,8800
3,9,29031,36.752,14529,32.318,55.338,14510,13.213,54.681,0,21,4,5697,4,5697,9,8800,9,8800
3,10,29063,68.886,14529,32.318,55.338,14540,42.658,52.039,0,21,4,5697,4,5697,9,8800,9,8800
3,11,29145,150.97,14529,32.318,55.338,14621,123.92,134.5,0,21,4,5697,4,5697,9,8800,9,8800
3,12,29047,52.941,14529,32.318,55.338,14528,31.036,60.676,0,21,4,5697,4,5697,9,8800,9,8800
3,13,29076,82.016,14529,32.318,55.338,14556,58.843,77.944,0,21,4,5697,4,5697,9,8800,9,8800
3,14,29039,44.836,14529,32.318,55.338,14520,22.553,43.86,0,21,4,5697,4,5697,9,8800,9,8800
3,15,29090,96.008,14529,32.318,55.338,14568,70.892,83.34,0,21,4,5697,4,5697,9,8800,9,8800
3,16,29080,85.582,14529,32.318,55.338,14559,61.873,88.599,0,21,4,5697,4,5697,9,8800,9,8800
3,17,29097,102.83,14529,32.318,55.338,14576,78.565,97.114,0,21,4,5697,4,5697,9,8800,9,8800
3,18,29119,124.88,14529,32.318,55.338,14598,100.71,127.68,0,21,4,5697,4,5697,9,8800,9,8800
3,19,29034,39.502,14529,32.318,55.338,14510,13.051,26.278,0,21,4,5697,4,5697,9,8800,9,8800
3,20,29069,74.868,14529,32.318,55.338,14546,49.018,73.548,0,21,4,5697,4,5697,9,8800,9,8800
3,21,29025,30.714,14529,32.318,55.338,14507,10.28,43.145,0,21,4,5697,4,5697,9,8800,9,8800
3,22,29034,39.668,14529,32.318,55.338,14514,17.258,42.025,0,21,4,5697,4,5697,9,8800,9,8800
3,23,29060,65.864,14529,32.318,55.338,14537,40.476,65.022,0,21,4,5697,4,5697,9,8800,9,8800
3,24,29039,45.476,14529,32.318,55.338,14523,25.617,58.381,0,21,4,5697,4,5697,9,8800,9,8800
3,25,29021,26.683,14529,32.318,55.338,14496,-0.93097,11.398,0,21,4,5697,4,5697,9,8800,9,8800
3,26,29055,61.159,14529,32.318,55.338,14531,33.601,39.194,0,21,4,5697,4,5697,9,8800,9,8800
3,27,29147,152.8,14529,32.318,55.338,14626,129.18,157.41,0,21,4,5697,4,5697,9,8800,9,8800
3,28,29131,136.8,14529,32.318,55.338,14610,112.97,139.19,0,21,4,5697,4,5697,9,8800,9,8800
3,29,29038,44.337,14529,32.318,55.338,14516,18.791,36.044,0,21,4,5697,4,5697,9,8800,9,8800
3,30,29038,44.48,14529,32.318,55.338,14518,21.363,38.517,0,21,4,5697,4,5697,9,8800,9,8800
3,31,29039,44.716,14529,32.318,55.338,14519,21.805,58.206,0,21,4,5697,4,5697,9,8800,9,8800
4,5,29013,19.099,14501,3.8445,19.758,14519,22.32,45.227,0,21,4,5697,4,5697,9,8800,9,8800
4,6,29103,108.63,14501,3.8445,19.758,14605,108.49,122.54,0,21,4,5697,4,5697,9,8800,9,8800
4,7,29138,143.83,14501,3.8445,19.758,14643,146.39,171.87,0,21,4,5697,4,5697,9,8800,9,8800
4,8,29022,27.881,14501,3.8445,19.758,14529,32.158,47.792,0,21,4,5697,4,5697,9,8800,9,8800
4,9,29003,8.8536,14501,3.8445,19.758,14510,13.213,54.681,0,21,4,5697,4,5697,9,8800,9,8800
4,10,29036,42.098,14501,3.8445,19.758,14540,42.658,52.039,0,21,4,5697,4,5697,9,8800,9,8800
4,11,29118,124.03,14501,3.8445,19.758,14621,123.92,134.5,0,21,4,5697,4,5697,9,8800,9,8800
4,12,29019,25.275,14501,3.8445,19.758,14528,31.036,60.676,0,21,4,5697,4,5697,9,8800,9,8800
4,13,29049,55.23,14501,3.8445,19.758,14556,58.843,77.944,0,21,4,5697,4,5697,9,8800,9,8800
4,14,29013,18.646,14501,3.8445,19.758,14520,22.553,43.86,0,21,4,5697,4,5697,9,8800,9,8800
4,15,29063,69.007,14501,3.8445,19.758,14568,70.892,83.34,0,21,4,5697,4,5697,9,8800,9,8800
4,16,29052,58.274,14501,3.8445,19.758,14559,61.873,88.599,0,21,4,5697,4,5697,9,8800,9,8800
4,17,29069,75.437,14501,3.8445,19.758,14576,78.565,97.114,0,21,4,5697,4,5697,9,8800,9,8800
4,18,29092,97.528,14501,3.8445,19.758,14598,100.71,127.68,0,21,4,5697,4,5697,9,8800,9,8800
4,19,29006,11.584,14501,3.8445,19.758,14510,13.051,26.278,0,21,4,5697,4,5697,9,8800,9,8800
4,20,29041,46.682,14501,3.8445,19.758,14546,49.018,73.548,0,21,4,5697,4,5697,9,8800,9,8800
4,21,28998,4.2189,14501,3.8445,19.758,14507,10.28,43.145,0,21,4,5697,4,5697,9,8800,9,8800
4,22,29006,11.87,14501,3.8445,19.758,14514,17.258,42.025,0,21,4,5697,4,5697,9,8800,9,8800
4,23,29032,37.669,14501,3.8445,19.758,14537,40.476,65.022,0,21,4,5697,4,5697,9,8800,9,8800
4,24,29013,18.619,14501,3.8445,19.758,14523,25.617,58.381,0,21,4,5697,4,5697,9,8800,9,8800
4,25,28994,0.1836,14501,3.8445,19.758,14496,-0.93097,11.398,0,21,4,5697,4,5697,9,8800,9,8800
4,26,29028,33.757,14501,3.8445,19.758,14531,33.601,39.194,0,21,4,5697,4,5697,9,8800,9,8800
