cust1,cust2,dc_cost,dc_op_cost,cust1_cost,cust1_op_cost,cust1_no_der_op_cost,cust2_cost,cust2_op_cost,cust2_no_der_op_cost,dissimilarity,simulation_days,PV1_peak,PV1_cost,PV2_peak,PV2_cost,Battery1_capacity,Battery1_cost,Battery2_capacity,Battery2_cost
0,1,29169,174.66,14651,154.04,172.24,14528,31.032,50.125,0,21,4,5697,4,5697,20,8800,20,8800
0,2,29171,177.19,14651,154.04,172.24,14533,35.704,62.189,0,21,4,5697,4,5697,20,8800,20,8800
0,3,29176,181.53,14651,154.04,172.24,14534,37.193,55.338,0,21,4,5697,4,5697,20,8800,20,8800
0,4,29149,154.67,14651,154.04,172.24,14506,9.0055,19.758,0,21,4,5697,4,5697,20,8800,20,8800
0,5,29157,163.26,14651,154.04,172.24,14519,22.32,45.227,0,21,4,5697,4,5697,20,8800,20,8800
0,6,29253,258.94,14651,154.04,172.24,14605,108.49,122.54,0,21,4,5697,4,5697,20,8800,20,8800
0,7,29288,293.69,14651,154.04,172.24,14643,146.39,171.87,0,21,4,5697,4,5697,20,8800,20,8800
0,8,29167,173,14651,154.04,172.24,14529,32.158,47.792,0,21,4,5697,4,5697,20,8800,20,8800
0,9,29149,155.04,14651,154.04,172.24,14510,13.213,54.681,0,21,4,5697,4,5697,20,8800,20,8800
0,10,29185,191.3,14651,154.04,172.24,14540,42.657,52.039,0,21,4,5697,4,5697,20,8800,20,8800
0,11,29269,274.51,14651,154.04,172.24,14621,123.92,134.5,0,21,4,5697,4,5697,20,8800,20,8800
0,12,29162,167.73,14651,154.04,172.24,14528,31.036,60.676,0,21,4,5697,4,5697,20,8800,20,8800
0,13,29196,201.92,14651,154.04,172.24,14556,58.843,77.944,0,21,4,5697,4,5697,20,8800,20,8800
0,14,29157,162.72,14651,154.04,172.24,14520,22.553,43.86,0,21,4,5697,4,5697,20,8800,20,8800
0,15,29213,218.92,14651,154.04,172.24,14568,70.892,83.34,0,21,4,5697,4,5697,20,8800,20,8800
0,16,29201,206.68,14651,154.04,172.24,14559,61.873,88.599,0,21,4,5697,4,5697,20,8800,20,8800
0,17,29219,225.02,14651,154.04,172.24,14576,78.565,97.114,0,21,4,5697,4,5697,20,8800,20,8800
0,18,29241,246.82,14651,154.04,172.24,14598,100.71,127.68,0,21,4,5697,4,5697,20,8800,20,8800
0,19,29154,159.6,14651,154.04,172.24,14510,13.051,26.278,0,21,4,5697,4,5697,20,8800,20,8800
0,20,29190,196.04,14651,154.04,172.24,14546,49.018,73.548,0,21,4,5697,4,5697,20,8800,20,8800
0,21,29139,145.15,14651,154.04,172.24,14507,10.28,43.145,0,21,4,5697,4,5697,20,8800,20,8800
0,22,29149,154.98,14651,154.04,172.24,14514,17.258,42.025,0,21,4,5697,4,5697,20,8800,20,8800
0,23,29181,186.76,14651,154.04,172.24,14537,40.476,65.022,0,21,4,5697,4,5697,20,8800,20,8800
0,24,29152,158.27,14651,154.04,172.24,14523,25.617,58.381,0,21,4,5697,4,5697,20,8800,20,8800
0,25,29138,144.41,14651,154.04,172.24,14496,-0.9312,11.398,0,21,4,5697,4,5697,20,8800,20,8800
0,26,29178,183.61,14651,154.04,172.24,14531,33.601,39.194,0,21,4,5697,4,5697,20,8800,20,8800
0,27,29269,274.67,14651,154.04,172.24,14626,129.18,157.41,0,21,4,5697,4,5697,20,8800,20,8800
0,28,29252,258.36,14651,154.04,172.24,14610,112.97,139.19,0,21,4,5697,4,5697,20,8800,20,8800
0,29,29158,163.62,14651,154.04,172.24,14516,18.791,36.044,0,21,4,5697,4,5697,20,8800,20,8800
0,30,29157,163.04,14651,154.04,172.24,14518,21.363,38.517,0,21,4,5697,4,5697,20,8800,20,8800
0,31,29157,162.76,14651,154.04,172.24,14519,21.805,58.206,0,21,4,5697,4,5697,20,8800,20,8800
1,2,29041,47.103,14521,24.253,50.125,14533,35.704,62.189,0,21,4,5697,4,5697,20,8800,20,8800
1,3,29046,51.764,14521,24.253,50.125,14534,37.193,55.338,0,21,4,5697,4,5697,20,8800,20,8800
1,4,29019,25.053,14521,24.253,50.125,14506,9.0055,19.758,0,21,4,5697,4,5697,20,8800,20,8800
1,5,29029,34.561,14521,24.253,50.125,14519,22.32,45.227,0,21,4,5697,4,5697,20,8800,20,8800
1,6,29120,125.6,14521,24.253,50.125,14605,108.49,122.54,0,21,4,5697,4,5697,20,8800,20,8800
1,7,29155,160.78,14521,24.253,50.125,14643,146.39,171.87,0,21,4,5697,4,5697,20,8800,20,8800
1,8,29039,45.352,14521,24.253,50.125,14529,32.158,47.792,0,21,4,5697,4,5697,20,8800,20,8800
1,9,29020,26.018,14521,24.253,50.125,14510,13.213,54.681,0,21,4,5697,4,5697,20,8800,20,8800
1,10,29054,59.613,14521,24.253,50.125,14540,42.657,52.039,0,21,4,5697,4,5697,20,8800,20,8800
1,11,29135,141.16,14521,24.253,50.125,14621,123.92,134.5,0,21,4,5697,4,5697,20,8800,20,8800
1,12,29033,39.479,14521,24.253,50.125,14528,31.036,60.676,0,21,4,5697,4,5697,20,8800,20,8800
1,13,29064,70.199,14521,24.253,50.125,14556,58.843,77.944,0,21,4,5697,4,5697,20,8800,20,8800
1,14,29027,32.804,14521,24.253,50.125,14520,22.553,43.86,0,21,4,5697,4,5697,20,8800,20,8800
1,15,29080,86.032,14521,24.253,50.125,14568,70.892,83.34,0,21,4,5697,4,5697,20,8800,20,8800
1,16,29070,76.26,14521,24.253,50.125,14559,61.873,88.599,0,21,4,5697,4,5697,20,8800,20,8800
1,17,29086,92.434,14521,24.253,50.125,14576,78.565,97.114,0,21,4,5697,4,5697,20,8800,20,8800
1,18,29108,114.19,14521,24.253,50.125,14598,100.71,127.68,0,21,4,5697,4,5697,20,8800,20,8800
1,19,29023,29.116,14521,24.253,50.125,14510,13.051,26.278,0,21,4,5697,4,5697,20,8800,20,8800
1,20,29058,63.701,14521,24.253,50.125,14546,49.018,73.548,0,21,4,5697,4,5697,20,8800,20,8800
1,21,29015,20.578,14521,24.253,50.125,14507,10.28,43.145,0,21,4,5697,4,5697,20,8800,20,8800
1,22,29021,27.044,14521,24.253,50.125,14514,17.258,42.025,0,21,4,5697,4,5697,20,8800,20,8800
1,23,29049,54.885,14521,24.253,50.125,14537,40.476,65.022,0,21,4,5697,4,5697,20,8800,20,8800
1,24,29025,31.096,14521,24.253,50.125,14523,25.617,58.381,0,21,4,5697,4,5697,20,8800,20,8800
1,25,29011,16.565,14521,24.253,50.125,14496,-0.9312,11.398,0,21,4,5697,4,5697,20,8800,20,8800
1,26,29045,51.039,14521,24.253,50.125,14531,33.601,39.194,0,21,4,5697,4,5697,20,8800,20,8800
1,27,29136,141.89,14521,24.253,50.125,14626,129.18,157.41,0,21,4,5697,4,5697,20,8800,20,8800
1,28,29120,125.78,14521,24.253,50.125,14610,112.97,139.19,0,21,4,5697,4,5697,20,8800,20,8800
1,29,29028,33.848,14521,24.253,50.125,14516,18.791,36.044,0,21,4,5697,4,5697,20,8800,20,8800
1,30,29027,33.194,14521,24.253,50.125,14518,21.363,38.517,0,21,4,5697,4,5697,20,8800,20,8800
1,31,29027,32.905,14521,24.253,50.125,14519,21.805,58.206,0,21,4,5697,4,5697,20,8800,20,8800
2,3,29049,54.793,14522,24.888,62.189,14534,37.193,55.338,0,21,4,5697,4,5697,20,8800,20,8800
2,4,29021,27.207,14522,24.888,62.189,14506,9.0055,19.758,0,21,4,5697,4,5697,20,8800,20,8800
2,5,29031,37.345,14522,24.888,62.189,14519,22.32,45.227,0,21,4,5697,4,5697,20,8800,20,8800
2,6,29122,128.21,14522,24.888,62.189,14605,108.49,122.54,0,21,4,5697,4,5697,20,8800,20,8800
2,7,29158,163.51,14522,24.888,62.189,14643,146.39,171.87,0,21,4,5697,4,5697,20,8800,20,8800
2,8,29041,46.52,14522,24.888,62.189,14529,32.158,47.792,0,21,4,5697,4,5697,20,8800,20,8800
2,9,29022,27.864,14522,24.888,62.189,14510,13.213,54.681,0,21,4,5697,4,5697,20,8800,20,8800
2,10,29055,61.439,14522,24.888,62.189,14540,42.657,52.039,0,21,4,5697,4,5697,20,8800,20,8800
2,11,29138,143.65,14522,24.888,62.189,14621,123.92,134.5,0,21,4,5697,4,5697,20,8800,20,8800
2,12,29037,42.562,14522,24.888,62.189,14528,31.036,60.676,0,21,4,5697,4,5697,20,8800,20,8800
2,13,29068,74.419,14522,24.888,62.189,14556,58.843,77.944,0,21,4,5697,4,5697,20,8800,20,8800
2,14,29030,35.555,14522,24.888,62.189,14520,22.553,43.86,0,21,4,5697,4,5697,20,8800,20,8800
2,15,29083,88.804,14522,24.888,62.189,14568,70.892,83.34,0,21,4,5697,4,5697,20,8800,20,8800
2,16,29072,77.778,14522,24.888,62.189,14559,61.873,88.599,0,21,4,5697,4,5697,20,8800,20,8800
2,17,29089,95.012,14522,24.888,62.189,14576,78.565,97.114,0,21,4,5697,4,5697,20,8800,20,8800
2,18,29111,116.92,14522,24.888,62.189,14598,100.71,127.68,0,21,4,5697,4,5697,20,8800,20,8800
2,19,29025,31.251,14522,24.888,62.189,14510,13.051,26.278,0,21,4,5697,4,5697,20,8800,20,8800
2,20,29061,66.905,14522,24.888,62.189,14546,49.018,73.548,0,21,4,5697,4,5697,20,8800,20,8800
2,21,29015,20.667,14522,24.888,62.189,14507,10.28,43.145,0,21,4,5697,4,5697,20,8800,20,8800
2,22,29023,29.371,14522,24.888,62.189,14514,17.258,42.025,0,21,4,5697,4,5697,20,8800,20,8800
2,23,29052,57.827,14522,24.888,62.189,14537,40.476,65.022,0,21,4,5697,4,5697,20,8800,20,8800
2,24,29028,34.495,14522,24.888,62.189,14523,25.617,58.381,0,21,4,5697,4,5697,20,8800,20,8800
2,25,29012,18.244,14522,24.888,62.189,14496,-0.9312,11.398,0,21,4,5697,4,5697,20,8800,20,8800
2,26,29048,53.941,14522,24.888,62.189,14531,33.601,39.194,0,21,4,5697,4,5697,20,8800,20,8800
2,27,29139,144.7,14522,24.888,62.189,14626,129.18,157.41,0,21,4,5697,4,5697,20,8800,20,8800
2,28,29123,128.73,14522,24.888,62.189,14610,112.97,139.19,0,21,4,5697,4,5697,20,8800,20,8800
2,29,29030,36.198,14522,24.888,62.189,14516,18.791,36.044,0,21,4,5697,4,5697,20,8800,20,8800
2,30,29029,35.142,14522,24.888,62.189,14518,21.363,38.517,0,21,4,5697,4,5697,20,8800,20,8800
2,31,29029,35.294,14522,24.888,62.189,14519,21.805,58.206,0,21,4,5697,4,5697,20,8800,20,8800
3,4,29027,33.473,14528,31.021,55.338,14506,9.0055,19.758,0,21,4,5697,4,5697,20,8800,20,8800
3,5,29036,41.559,14528,31.021,55.338,14519,22.32,45.227,0,21,4,5697,4,5697,20,8800,20,8800
3,6,29127,132.51,14528,31.021,55.338,14605,108.49,122.54,0,21,4,5697,4,5697,20,8800,20,8800
3,7,29162,167.55,14528,31.021,55.338,14643,146.39,171.87,0,21,4,5697,4,5697,20,8800,20,8800
3,8,29047,52.654,14528,31.021,55.338,14529,32.158,47.792,0,21,4,5697,4,5697,20,8800,20,8800
3,9,29028,34.072,14528,31.021,55.338,14510,13.213,54.681,0,21,4,5697,4,5697,20,8800,20,8800
3,10,29060,65.707,14528,31.021,55.338,14540,42.657,52.039,0,21,4,5697,4,5697,20,8800,20,8800
3,11,29142,148.09,14528,31.021,55.338,14621,123.92,134.5,0,21,4,5697,4,5697,20,8800,20,8800
3,12,29042,47.554,14528,31.021,55.338,14528,31.036,60.676,0,21,4,5697,4,5697,20,8800,20,8800
3,13,29072,78.459,14528,31.021,55.338,14556,58.843,77.944,0,21,4,5697,4,5697,20,8800,20,8800
3,14,29034,40.165,14528,31.021,55.338,14520,22.553,43.86,0,21,4,5697,4,5697,20,8800,20,8800
3,15,29087,92.872,14528,31.021,55.338,14568,70.892,83.34,0,21,4,5697,4,5697,20,8800,20,8800
3,16,29077,83.051,14528,31.021,55.338,14559,61.873,88.599,0,21,4,5697,4,5697,20,8800,20,8800
3,17,29093,98.94,14528,31.021,55.338,14576,78.565,97.114,0,21,4,5697,4,5697,20,8800,20,8800
3,18,29115,120.87,14528,31.021,55.338,14598,100.71,127.68,0,21,4,5697,4,5697,20,8800,20,8800
3,19,29032,37.702,14528,31.021,55.338,14510,13.051,26.278,0,21,4,5697,4,5697,20,8800,20,8800
3,20,29065,70.803,14528,31.021,55.338,14546,49.018,73.548,0,21,4,5697,4,5697,20,8800,20,8800
3,21,29020,26.27,14528,31.021,55.338,14507,10.28,43.145,0,21,4,5697,4,5697,20,8800,20,8800
3,22,29029,34.835,14528,31.021,55.338,14514,17.258,42.025,0,21,4,5697,4,5697,20,8800,20,8800
3,23,29056,61.635,14528,31.021,55.338,14537,40.476,65.022,0,21,4,5697,4,5697,20,8800,20,8800
3,24,29032,38.183,14528,31.021,55.338,14523,25.617,58.381,0,21,4,5697,4,5697,20,8800,20,8800
3,25,29019,24.577,14528,31.021,55.338,14496,-0.9312,11.398,0,21,4,5697,4,5697,20,8800,20,8800
