cust1,cust2,dc_cost,dc_op_cost,cust1_cost,cust1_op_cost,cust1_no_der_op_cost,cust2_cost,cust2_op_cost,cust2_no_der_op_cost,dissimilarity,simulation_days,PV1_peak,PV1_cost,PV2_peak,PV2_cost,Battery1_capacity,Battery1_cost,Battery2_capacity,Battery2_cost
0,1,28950,-44.037,14492,-5.3596,42.929,14465,-32.247,28.08,0,21,4,5697,4,5697,11,8800,11,8800
0,2,28953,-40.912,14492,-5.3596,42.929,14470,-26.571,47.583,0,21,4,5697,4,5697,11,8800,11,8800
0,3,28975,-18.808,14492,-5.3596,42.929,14493,-3.6259,59.537,0,21,4,5697,4,5697,11,8800,11,8800
0,4,28965,-28.55,14492,-5.3596,42.929,14481,-15.792,22.808,0,21,4,5697,4,5697,11,8800,11,8800
0,5,28985,-8.5709,14492,-5.3596,42.929,14507,9.8605,90.822,0,21,4,5697,4,5697,11,8800,11,8800
0,6,28995,1.1543,14492,-5.3596,42.929,14517,20.283,70.242,0,21,4,5697,4,5697,11,8800,11,8800
0,7,29007,13.499,14492,-5.3596,42.929,14530,32.894,104.55,0,21,4,5697,4,5697,11,8800,11,8800
0,8,28951,-42.934,14492,-5.3596,42.929,14469,-27.513,32.643,0,21,4,5697,4,5697,11,8800,11,8800
0,9,28972,-21.798,14492,-5.3596,42.929,14493,-4.4792,78.356,0,21,4,5697,4,5697,11,8800,11,8800
0,10,28967,-26.95,14492,-5.3596,42.929,14487,-9.5684,50.523,0,21,4,5697,4,5697,11,8800,11,8800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,28986,-7.8175,14492,-5.3596,42.929,14508,10.978,82.13,0,21,4,5697,4,5697,11,8800,11,8800
0,13,29017,23.272,14492,-5.3596,42.929,14541,43.808,111.2,0,21,4,5697,4,5697,11,8800,11,8800
0,14,28951,-43.006,14492,-5.3596,42.929,14469,-27.535,36.793,0,21,4,5697,4,5697,11,8800,11,8800
0,15,28979,-15.342,14492,-5.3596,42.929,14498,0.69286,44.673,0,21,4,5697,4,5697,11,8800,11,8800
0,16,28983,-11.425,14492,-5.3596,42.929,14505,7.6073,81.727,0,21,4,5697,4,5697,11,8800,11,8800
0,17,28982,-12.017,14492,-5.3596,42.929,14504,6.7728,68.792,0,21,4,5697,4,5697,11,8800,11,8800
0,18,29003,8.8803,14492,-5.3596,42.929,14526,28.698,90.999,0,21,4,5697,4,5697,11,8800,11,8800
0,19,28969,-24.938,14492,-5.3596,42.929,14485,-12.052,27.15,0,21,4,5697,4,5697,11,8800,11,8800
0,20,29041,46.526,14492,-5.3596,42.929,14565,67.629,67.629,0,21,4,5697,4,5697,11,8800,11,8800
0,21,28956,-37.86,14492,-5.3596,42.929,14473,-23.767,46.336,0,21,4,5697,4,5697,11,8800,11,8800
0,22,28974,-20.346,14492,-5.3596,42.929,14494,-2.6523,58.642,0,21,4,5697,4,5697,11,8800,11,8800
0,23,28969,-25.384,14492,-5.3596,42.929,14489,-8.4468,63.387,0,21,4,5697,4,5697,11,8800,11,8800
0,24,28974,-19.857,14492,-5.3596,42.929,14495,-2.0277,55.126,0,21,4,5697,4,5697,11,8800,11,8800
0,25,28971,-23.216,14492,-5.3596,42.929,14488,-9.3634,32.646,0,21,4,5697,4,5697,11,8800,11,8800
0,26,28988,-6.0033,14492,-5.3596,42.929,14503,6.3414,23.762,0,21,4,5697,4,5697,11,8800,11,8800
0,27,29048,54.181,14492,-5.3596,42.929,14573,76.359,156.5,0,21,4,5697,4,5697,11,8800,11,8800
0,28,28989,-4.9745,14492,-5.3596,42.929,14511,14.242,85.073,0,21,4,5697,4,5697,11,8800,11,8800
0,29,28982,-12.199,14492,-5.3596,42.929,14503,5.6076,70.825,0,21,4,5697,4,5697,11,8800,11,8800
0,30,29088,93.591,14492,-5.3596,42.929,14617,119.63,208.75,0,21,4,5697,4,5697,11,8800,11,8800
0,31,28953,-40.634,14492,-5.3596,42.929,14471,-26.205,56.309,0,21,4,5697,4,5697,11,8800,11,8800
1,2,28923,-70.948,14461,-35.534,28.08,14470,-26.571,47.583,0,21,4,5697,4,5697,11,8800,11,8800
1,3,28943,-51.117,14461,-35.534,28.08,14493,-3.6259,59.537,0,21,4,5697,4,5697,11,8800,11,8800
1,4,28938,-55.94,14461,-35.534,28.08,14481,-15.792,22.808,0,21,4,5697,4,5697,11,8800,11,8800
